id,country,city,district,address,rooms,area,floor,series,price,price_per_meter,has_geocode,latt,longt,stnumber,staddress,created,last_seen
1847,Latvia,Riga,Iļģuciems,Spilves 35,1,28.0,2,Lietuviešu projekts,31500.0,1125.0,1,56.97028,24.04905,35.0,Spilves iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1849,Latvia,Riga,Centrs,Ganību d. 15,2,50.0,1,Pirmskara projekts,80000.0,1600.0,1,56.97362,24.11071,15.0,Ganību dambis,2019-06-07 08:01:39,2019-06-16 08:01:12
1850,Latvia,Riga,Centrs,Cēsu 43,3,71.0,1,Pirmskara projekts,122999.0,1732.38,1,56.96632,24.14414,43.0,Cēsu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1851,Latvia,Riga,Šampēteris-Pleskodāle,Lielirbes 13,2,68.0,4,Jaunais projekts,90000.0,1323.53,1,56.93334,24.04343,13.0,Lielirbes iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1852,Latvia,Riga,Sarkandaugava,Viestura pr. 55,3,97.0,9,Specprojekts,90000.0,927.84,1,57.00096,24.12737,55.0,Viestura prospekts,2019-06-07 08:01:39,2019-06-14 08:01:52
1853,Latvia,Riga,Centrs,Tallinas 86,2,35.0,5,Renovēts,70200.0,2005.71,1,56.95654,24.14794,86.0,Tallinas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1854,Latvia,Riga,Vecrīga,Pils 9,2,60.0,3,Pirmskara projekts,110000.0,1833.33,1,56.95018,24.10234,9.0,Pils iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1855,Latvia,Riga,Centrs,Bruņinieku 67,4,118.0,3,Renovēts,164000.0,1389.83,1,56.9541,24.13623,67.0,Bruņinieku iela,2019-06-07 08:01:39,2019-06-16 08:01:10
1857,Latvia,Riga,Jugla,Silciema 9,2,45.0,1,Hruščova projekts,45000.0,1000.0,1,56.98679,24.23867,9.0,Silciema iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1858,Latvia,Riga,Centrs,Republikas laukums 3,3,126.0,6,Jaunais projekts,325000.0,2579.37,1,56.95495,24.09919,3.0,Republikas laukums,2019-06-07 08:01:39,2019-06-16 08:01:12
1859,Latvia,Riga,Centrs,Tallinas 67,1,20.0,1,Pirmskara projekts,15500.0,775.0,1,56.95865,24.14483,67.0,Tallinas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1860,Latvia,Riga,Āgenskalns,Kristapa 22,3,58.0,4,Hruščova projekts,61220.0,1055.52,1,56.94467,24.06654,22.0,Kristapa iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1861,Latvia,Riga,Centrs,Pulkv. Brieža 35,4,117.0,4,Jaunais projekts,216000.0,1846.15,1,56.96606,24.10569,35.0,Pulkveža Brieža iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1862,Latvia,Riga,Imanta,Varkaļu 6,2,59.0,1,Jaunais projekts,69900.0,1184.75,1,56.96303,24.04099,6.0,Varkaļu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1863,Latvia,Riga,Centrs,Indrānu 3,3,76.0,1,Pirmskara projekts,119900.0,1577.63,1,56.96782,24.14733,3.0,Indrānu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1864,Latvia,Riga,Zolitūde,Anniņmuižas 4,1,49.0,16,104. sērija,49500.0,1010.2,1,56.94675,24.00962,4.0,Anniņmuižas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1865,Latvia,Riga,Purvciems,Ķeguma 60,1,39.0,4,Mazģimeņu projekts,27500.0,705.13,1,56.96471,24.19614,60.0,Ķeguma iela,2019-06-07 08:01:39,2019-06-13 08:01:38
1866,Latvia,Riga,Purvciems,Ķeguma 43,1,39.0,5,Mazģimeņu projekts,28800.0,738.46,1,56.96428,24.19587,43.0,Ķeguma iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1867,Latvia,Riga,Vecmīlgrāvis,Kalngales 1,3,61.0,5,602. sērija,61000.0,1000.0,1,57.03827,24.09946,1.0,Kalngales iela,2019-06-07 08:01:39,2019-06-16 08:01:10
1868,Latvia,Riga,Centrs,Sermuliņu 16,2,46.0,1,Jaunais projekts,83965.0,1825.33,1,56.97102,24.10494,14.0,Sermuliņu iela,2019-06-07 08:01:39,2019-06-11 08:00:48
1870,Latvia,Riga,Teika,Vairoga 32,4,82.0,2,Renovēts,159800.0,1948.78,1,56.96893,24.17178,32.0,Vairoga iela,2019-06-07 08:01:39,2019-06-16 08:01:11
1871,Latvia,Riga,Āgenskalns,Valentīna 16,3,60.0,3,Jaunais projekts,98500.0,1641.67,1,56.94103,24.05391,16.0,Valentīna iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1872,Latvia,Riga,Citi,Rēzeknes 27,5,160.0,2,Specprojekts,130000.0,812.5,1,56.93577,24.18852,27.0,Rēzeknes iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1875,Latvia,Riga,Ķengarags,Maskavas 250,1,31.0,5,Hruščova projekts,26000.0,838.71,1,56.91633,24.17035,250.0,Maskavas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1876,Latvia,Riga,Ziepniekkalns,Vienības g. 192,2,57.0,1,Jaunais projekts,89900.0,1577.19,1,56.90022,24.0824,192.0,Vienības gatve,2019-06-07 08:01:39,2019-06-16 08:01:12
1877,Latvia,Riga,Āgenskalns,Mūkusalas 29,2,84.0,2,Renovēts,130000.0,1547.62,1,56.93695,24.10156,29.0,Mūkusalas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1878,Latvia,Riga,Purvciems,Stārķu 4,2,46.0,1,Jaunais projekts,81000.0,1760.87,1,56.9662,24.16899,4.0,Stārķu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1879,Latvia,Riga,Šampēteris-Pleskodāle,Zasulauka 13,4,81.0,1,Jaunais projekts,133000.0,1641.98,1,56.94114,24.04184,13.0,Zasulauka iela,2019-06-07 08:01:39,2019-06-16 08:01:10
1880,Latvia,Riga,Sarkandaugava,Limbažu 9,2,41.0,1,Hruščova projekts,33000.0,804.88,1,57.00034,24.12435,9.0,Limbažu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1882,Latvia,Riga,Centrs,Pulkv. Brieža 35,2,59.0,7,Jaunais projekts,131000.0,2220.34,1,56.96606,24.10569,35.0,Pulkveža Brieža iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1883,Latvia,Riga,Centrs,Pulkv. Brieža 35,3,76.0,4,Jaunais projekts,177000.0,2328.95,1,56.96606,24.10569,35.0,Pulkveža Brieža iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1884,Latvia,Riga,Centrs,Pulkv. Brieža 35,1,41.0,3,Jaunais projekts,80200.0,1956.1,1,56.96606,24.10569,35.0,Pulkveža Brieža iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1885,Latvia,Riga,Citi,Krūzes 13,4,62.0,1,Pirmskara projekts,35000.0,564.52,1,56.93529,24.05551,13.0,Krūzes iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1886,Latvia,Riga,Centrs,Tallinas 86,3,60.0,2,Renovēts,125000.0,2083.33,1,56.95654,24.14794,86.0,Tallinas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1888,Latvia,Riga,Centrs,Vaļņu 35,3,65.0,3,Pirmskara projekts,155000.0,2384.62,1,56.9472,24.11332,35.0,Vaļņu iela,2019-06-07 08:01:39,2019-06-16 08:01:10
1889,Latvia,Riga,Iļģuciems,Lidoņu 9,2,50.0,5,Lietuviešu projekts,41200.0,824.0,1,56.9713,24.06681,9.0,Lidoņu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1890,Latvia,Riga,Ziepniekkalns,Komētas 15,3,76.0,3,Jaunais projekts,117900.0,1551.32,1,56.91477,24.13237,15.0,Komētas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1891,Latvia,Riga,Centrs,Valdemāra 106,2,58.0,3,Staļina projekts,84000.0,1448.28,1,56.97216,24.13495,106.0,Krišjāņa Valdemāra iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1892,Latvia,Riga,Citi,Stopiņu 14,3,82.0,1,Jaunais projekts,91500.0,1115.85,1,56.94868,24.16925,14.0,Stopiņu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1893,Latvia,Riga,Vecmīlgrāvis,Emmas 28,1,16.0,4,Renovēts,21800.0,1362.5,1,57.03219,24.11679,28.0,Emmas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1895,Latvia,Riga,Ķengarags,Maskavas 313,1,36.0,8,Čehu projekts,28000.0,777.78,1,56.90932,24.18292,313.0,Maskavas iela,2019-06-07 08:01:39,2019-06-07 08:01:39
1896,Latvia,Riga,Centrs,Valdemāra 106,2,47.0,1,Staļina projekts,64900.0,1380.85,1,56.97216,24.13495,106.0,Krišjāņa Valdemāra iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1897,Latvia,Riga,Maskavas priekšpilsēta,Jēkabpils 9,1,33.0,3,Pirmskara projekts,47000.0,1424.24,1,56.94288,24.13396,9.0,Jēkabpils iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1898,Latvia,Riga,Centrs,Ieroču 1,2,83.0,5,Staļina projekts,75000.0,903.61,1,56.97567,24.1399,1.0,Ieroču iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1900,Latvia,Riga,Purvciems,Dzelzavas 23,2,50.0,6,602. sērija,59000.0,1180.0,1,56.96027,24.17602,23.0,Dzelzavas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1901,Latvia,Riga,Bolderāja,Lemešu 15,2,49.0,4,Lietuviešu projekts,43000.0,877.55,1,57.03227,24.0532,15.0,Lemešu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1902,Latvia,Riga,Purvciems,Kalsnavas 1,1,32.0,1,602. sērija,32500.0,1015.63,1,56.95358,24.17078,1.0,Kalsnavas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1903,Latvia,Riga,Imanta,Progresa 3,3,86.0,3,Jaunais projekts,155000.0,1802.33,1,56.95373,24.03266,3.0,Progresa iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1905,Latvia,Riga,Pļavnieki,Salnas 28,1,35.0,9,602. sērija,36500.0,1042.86,1,56.94115,24.22502,28.0,Salnas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1906,Latvia,Riga,Citi,Strautu 25,1,38.0,2,Mazģimeņu projekts,33000.0,868.42,1,56.94004,24.18759,25.0,Strautu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1907,Latvia,Riga,Purvciems,Stirnu 45,2,40.0,4,Lietuviešu projekts,43800.0,1095.0,1,56.96169,24.18929,45.0,Stirnu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1909,Latvia,Riga,Citi,Jelgavas 32,2,49.0,1,Pirmskara projekts,27000.0,551.02,1,56.93198,24.09941,32.0,Jelgavas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1911,Latvia,Riga,Purvciems,Madonas 16,2,50.0,1,Staļina projekts,59990.0,1199.8,1,56.95936,24.16921,16.0,Madonas iela,2019-06-07 08:01:39,2019-06-13 08:01:38
1912,Latvia,Riga,Centrs,Upes 2,3,90.0,1,Staļina projekts,89500.0,994.44,1,56.97615,24.13978,2.0,Upes iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1913,Latvia,Riga,Imanta,Anniņmuižas 38,3,93.0,15,Jaunais projekts,131900.0,1418.28,1,56.96097,24.01567,38.0,Anniņmuižas bulvāris,2019-06-07 08:01:39,2019-06-16 08:01:12
1914,Latvia,Riga,Centrs,Ganu 6,2,43.0,1,Pirmskara projekts,115000.0,2674.42,1,56.96167,24.10954,6.0,Ganu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1917,Latvia,Riga,Centrs,Artilērijas 19,4,163.0,4,Pirmskara projekts,285000.0,1748.47,1,56.95935,24.13906,19.0,Artilērijas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1918,Latvia,Riga,Pļavnieki,Jasmuižas 11,3,63.0,2,602. sērija,67000.0,1063.49,1,56.93703,24.21241,11.0,Jasmuižas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1919,Latvia,Riga,Purvciems,Dudajeva g. 4,2,48.0,5,Lietuviešu projekts,48000.0,1000.0,1,56.95758,24.1921,4.0,Džohara Dudajeva gatve,2019-06-07 08:01:39,2019-06-11 08:00:48
1920,Latvia,Riga,Ziepniekkalns,Ozolciema 20,3,86.0,4,Specprojekts,95000.0,1104.65,1,56.89914,24.08598,20.0,Ozolciema iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1921,Latvia,Riga,Centrs,Valdemāra 57,3,88.0,3,Pirmskara projekts,200000.0,2272.73,1,56.96004,24.11979,57.0,Krišjāņa Valdemāra iela,2019-06-07 08:01:39,2019-06-16 08:01:11
1923,Latvia,Riga,Purvciems,Dzelzavas 13,2,41.0,5,Hruščova projekts,35900.0,875.61,1,56.96337,24.17052,13.0,Dzelzavas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1924,Latvia,Riga,Āgenskalns,Balasta d. 72,1,36.0,2,Pirmskara projekts,25000.0,694.44,1,56.9587,24.08421,72.0,Balasta dambis,2019-06-07 08:01:39,2019-06-16 08:01:12
1926,Latvia,Riga,Centrs,Briāna 16,4,90.0,2,Pirmskara projekts,72000.0,800.0,1,56.96381,24.13094,16.0,Aristida Briāna iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1928,Latvia,Riga,Purvciems,Dudajeva g. 9,2,49.0,1,Lietuviešu projekts,42500.0,867.35,1,56.95735,24.19654,9.0,Džohara Dudajeva gatve,2019-06-07 08:01:39,2019-06-16 08:01:12
1929,Latvia,Riga,Maskavas priekšpilsēta,Maskavas 180,3,71.0,4,Staļina projekts,85000.0,1197.18,1,56.93215,24.16054,180.0,Maskavas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1930,Latvia,Riga,Citi,Rumbulas 1,1,38.0,3,467. sērija,33000.0,868.42,1,56.9437,24.18242,1.0,Rumbulas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1932,Latvia,Riga,Centrs,Bruņinieku 66,3,83.0,1,Renovēts,100000.0,1204.82,1,56.95288,24.1379,66.0,Bruņinieku iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1933,Latvia,Riga,Āgenskalns,Buru 13,1,24.0,1,Pirmskara projekts,19000.0,791.67,1,56.93005,24.10549,13.0,Buru iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1934,Latvia,Riga,Mežaparks,Viestura pr. 25,2,44.0,3,Specprojekts,65900.0,1497.73,1,56.9989,24.13027,25.0,Viestura prospekts,2019-06-07 08:01:39,2019-06-16 08:01:12
1935,Latvia,Riga,Mežaparks,Viestura pr. 25,2,44.0,3,Specprojekts,65900.0,1497.73,1,56.9989,24.13027,25.0,Viestura prospekts,2019-06-07 08:01:39,2019-06-16 08:01:12
1937,Latvia,Riga,Pļavnieki,Salnas 21,2,46.0,4,Jaunais projekts,69900.0,1519.57,1,56.94229,24.22901,21.0,Salnas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1938,Latvia,Riga,Centrs,Pulkv. Brieža 21,2,93.0,4,Jaunais projekts,199000.0,2139.78,1,56.96165,24.10496,21.0,Pulkveža Brieža iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1940,Latvia,Riga,Mežaparks,Viestura pr. 55,3,99.0,9,Specprojekts,90000.0,909.09,1,57.00096,24.12737,55.0,Viestura prospekts,2019-06-07 08:01:39,2019-06-14 08:01:52
1941,Latvia,Riga,Āgenskalns,Ormaņu 3,2,49.0,2,Specprojekts,34000.0,693.88,1,56.9387,24.07026,3.0,Ormaņu iela,2019-06-07 08:01:39,2019-06-10 08:01:05
1942,Latvia,Riga,Centrs,Dzirnavu 3,2,50.0,5,Pirmskara projekts,98700.0,1974.0,1,56.96154,24.10753,3.0,Dzirnavu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1943,Latvia,Riga,Purvciems,Vējavas 12,1,44.0,1,Mazģimeņu projekts,41500.0,943.18,1,56.95726,24.16918,12.0,Vējavas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1944,Latvia,Riga,Centrs,Ausekļa 4,3,90.0,3,Jaunais projekts,385000.0,4277.78,1,56.96003,24.10037,4.0,Ausekļa iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1945,Latvia,Riga,Pļavnieki,Deglava 106,3,80.0,2,119. sērija,73000.0,912.5,1,56.94811,24.19022,106.0,Augusta Deglava iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1946,Latvia,Riga,Zolitūde,Ruses 16,3,75.0,1,119. sērija,59500.0,793.33,1,56.94631,24.0039,16.0,Ruses iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1947,Latvia,Riga,Imanta,Kurzemes pr. 164,1,36.0,2,602. sērija,35000.0,972.22,1,56.95428,23.99813,164.0,Kurzemes prospekts,2019-06-07 08:01:39,2019-06-12 08:01:32
1948,Latvia,Riga,Zolitūde,Zolitūdes 38,2,66.0,7,119. sērija,67000.0,1015.15,1,56.94505,24.00276,38.0,Zolitūdes iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1949,Latvia,Riga,Centrs,Čaka 46,2,31.0,2,Pirmskara projekts,36000.0,1161.29,1,56.95376,24.13202,46.0,Aleksandra Čaka iela,2019-06-07 08:01:39,2019-06-10 08:01:05
1950,Latvia,Riga,Ķengarags,Maskavas 250,1,31.0,4,Hruščova projekts,29500.0,951.61,1,56.91633,24.17035,250.0,Maskavas iela,2019-06-07 08:01:39,2019-06-13 08:01:38
1951,Latvia,Riga,Mežciems,Hipokrāta 37,4,74.0,1,602. sērija,58000.0,783.78,1,56.95983,24.23774,37.0,Hipokrāta iela,2019-06-07 08:01:39,2019-06-16 08:01:10
1952,Latvia,Riga,Purvciems,Burtnieku 33,1,18.0,2,Mazģimeņu projekts,18500.0,1027.78,1,56.96907,24.18228,33.0,Burtnieku iela,2019-06-07 08:01:39,2019-06-11 08:00:48
1953,Latvia,Riga,Centrs,Miesnieku 14,2,57.0,5,Pirmskara projekts,119800.0,2101.75,1,56.94917,24.10225,14.0,Miesnieku iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1954,Latvia,Riga,Āgenskalns,Raņķa d. 34,2,39.0,13,Jaunais projekts,151321.0,3880.03,1,56.94846,24.07757,34.0,Raņķa dambis,2019-06-07 08:01:39,2019-06-16 08:01:12
1955,Latvia,Riga,Āgenskalns,Raņķa d. 34,3,83.0,9,Jaunais projekts,207322.0,2497.86,1,56.94846,24.07757,34.0,Raņķa dambis,2019-06-07 08:01:39,2019-06-16 08:01:12
1956,Latvia,Riga,Centrs,Ģertrūdes 9,5,169.0,4,Pirmskara projekts,368500.0,2180.47,1,56.95833,24.1215,9.0,Ģertrūdes iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1957,Latvia,Riga,Teika,Vairoga 29,3,69.0,5,103. sērija,67000.0,971.01,1,56.9683,24.17291,29.0,Vairoga iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1958,Latvia,Riga,Ziepniekkalns,Īslīces 3,5,140.0,3,119. sērija,115000.0,821.43,1,56.90067,24.08382,3.0,Īslīces iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1959,Latvia,Riga,Imanta,Slokas 134,2,49.0,9,602. sērija,43900.0,895.92,1,56.96335,24.00855,134.0,Slokas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1960,Latvia,Riga,Ķengarags,Rasas 2,2,46.0,3,Lietuviešu projekts,39000.0,847.83,1,56.90359,24.19999,2.0,Rasas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1961,Latvia,Riga,Šampēteris-Pleskodāle,Paltmales 16,4,99.0,2,Pirmskara projekts,88000.0,888.89,1,56.92823,24.04704,16.0,Paltmales iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1962,Latvia,Riga,Purvciems,Ieriķu 36,2,51.0,4,Hruščova projekts,55500.0,1088.24,1,56.96518,24.17541,36.0,Ieriķu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1963,Latvia,Riga,Citi,Ezera 1,3,75.0,3,Staļina projekts,60000.0,800.0,1,57.0187,24.12636,1.0,Ezera iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1964,Latvia,Riga,Maskavas priekšpilsēta,Daugavpils 8,1,18.0,2,Renovēts,10950.0,608.33,1,56.9399,24.14119,8.0,Daugavpils iela,2019-06-07 08:01:39,2019-06-16 08:01:10
1966,Latvia,Riga,Centrs,Ģertrūdes 62,3,85.0,2,Pirmskara projekts,160000.0,1882.35,1,56.95116,24.13366,62.0,Ģertrūdes iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1967,Latvia,Riga,Centrs,Hospitāļu 23,3,121.0,3,Jaunais projekts,222000.0,1834.71,1,56.9717,24.13669,23.0,Hospitāļu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1968,Latvia,Riga,Centrs,Valdemāra 41,3,65.0,4,Jaunais projekts,168000.0,2584.62,1,56.95875,24.11747,41.0,Krišjāņa Valdemāra iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1969,Latvia,Riga,Bolderāja,Lielupes 68,2,50.0,4,Lietuviešu projekts,35000.0,700.0,1,57.03111,24.05747,68.0,Lielupes iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1970,Latvia,Riga,Centrs,Čaka 46,3,81.0,4,Pirmskara projekts,111000.0,1370.37,1,56.95376,24.13202,46.0,Aleksandra Čaka iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1971,Latvia,Riga,Centrs,Ģertrūdes 104,3,80.0,2,Pirmskara projekts,128000.0,1600.0,1,56.95059,24.13471,68.0,Ģertrūdes iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1972,Latvia,Riga,Sarkandaugava,Limbažu 9,2,41.0,4,Hruščova projekts,49000.0,1195.12,1,57.00034,24.12435,9.0,Limbažu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1973,Latvia,Riga,Citi,Zeltiņu 15,3,60.0,8,602. sērija,56700.0,945.0,1,56.94781,24.16726,15.0,Zeltiņu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1974,Latvia,Riga,Purvciems,Stirnu 1,2,63.0,4,Jaunais projekts,99500.0,1579.37,1,56.95812,24.18393,1.0,Stirnu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1976,Latvia,Riga,Centrs,Lāčplēša 11,3,93.0,5,Jaunais projekts,397950.0,4279.03,1,56.95701,24.12041,11.0,Lāčplēša iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1977,Latvia,Riga,Centrs,Valdemāra 69,1,15.0,2,Renovēts,29990.0,1999.33,1,56.96186,24.12278,69.0,Krišjāņa Valdemāra iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1978,Latvia,Riga,Centrs,Valdemāra 69,2,33.0,1,Renovēts,55990.0,1696.67,1,56.96186,24.12278,69.0,Krišjāņa Valdemāra iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1979,Latvia,Riga,Centrs,Lāčplēša 11,2,66.0,2,Jaunais projekts,238680.0,3616.36,1,56.95701,24.12041,11.0,Lāčplēša iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1980,Latvia,Riga,Purvciems,Brantkalna 3,4,92.0,2,119. sērija,73500.0,798.91,1,56.95007,24.19145,3.0,Detlava Brantkalna iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1981,Latvia,Riga,Mežciems,Eizenšteina 79,3,63.0,5,602. sērija,63200.0,1003.17,1,56.96121,24.23422,79.0,Sergeja Eizenšteina iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1982,Latvia,Riga,Citi,Rusova 26,1,41.0,5,Mazģimeņu projekts,33500.0,817.07,1,56.98702,24.17171,26.0,Rusova iela,2019-06-07 08:01:39,2019-06-10 08:01:05
1985,Latvia,Riga,Ķengarags,Prūšu 4,2,43.0,2,Jaunais projekts,53550.0,1245.35,1,56.89123,24.03524,4.0,Prūšu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1986,Latvia,Riga,Centrs,Grēcinieku 26,2,77.0,2,Renovēts,228000.0,2961.04,1,56.94659,24.10742,26.0,Grēcinieku iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1987,Latvia,Riga,Citi,Laimas 5,3,69.0,2,Privātmāja,85000.0,1231.88,1,56.99565,24.27144,5.0,Laimas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1988,Latvia,Riga,Centrs,Noliktavas 1,5,122.0,1,Pirmskara projekts,185000.0,1516.39,1,56.95292,24.10287,1.0,Noliktavas iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1991,Latvia,Riga,Maskavas priekšpilsēta,Katoļu 9,1,30.0,4,Renovēts,48450.0,1615.0,1,56.94148,24.13706,9.0,Katoļu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1994,Latvia,Riga,Ziepniekkalns,Valdeķu 52,1,35.0,1,602. sērija,36000.0,1028.57,1,56.90314,24.09699,52.0,Valdeķu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1995,Latvia,Riga,Āgenskalns,Auces 2,2,52.0,1,Pirmskara projekts,35000.0,673.08,1,56.94266,24.08142,2.0,Auces iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1996,Latvia,Riga,Purvciems,Pūces 43,2,108.0,5,Jaunais projekts,155000.0,1435.19,1,56.95307,24.18944,43.0,Pūces iela,2019-06-07 08:01:39,2019-06-16 08:01:12
1998,Latvia,Riga,Centrs,Ganību d. 15,1,31.0,4,Pirmskara projekts,44900.0,1448.39,1,56.97362,24.11071,15.0,Ganību dambis,2019-06-07 08:01:39,2019-06-16 08:01:12
1999,Latvia,Riga,Centrs,Duntes 28,2,52.0,9,Jaunais projekts,85000.0,1634.62,1,56.98778,24.13353,28.0,Duntes iela,2019-06-07 08:01:39,2019-06-16 08:01:12
2000,Latvia,Riga,Pļavnieki,Saharova 7,1,40.0,9,Mazģimeņu projekts,38500.0,962.5,1,56.93562,24.20019,7.0,Andreja Saharova iela,2019-06-07 08:01:39,2019-06-13 08:01:38
2001,Latvia,Riga,Centrs,Matīsa 89,2,51.0,5,Pirmskara projekts,53500.0,1049.02,1,56.95203,24.14445,89.0,Matīsa iela,2019-06-07 08:01:39,2019-06-16 08:01:12
2002,Latvia,Riga,Jugla,Kvēles 33,2,45.0,1,Hruščova projekts,39900.0,886.67,1,56.98323,24.24612,33.0,Kvēles iela,2019-06-07 08:01:39,2019-06-16 08:01:12
2003,Latvia,Riga,Vecmīlgrāvis,Meldru 20,3,56.0,5,Lietuviešu projekts,40100.0,716.07,1,57.03203,24.09698,20.0,Meldru iela,2019-06-07 08:01:39,2019-06-16 08:01:12
2004,Latvia,Riga,Centrs,Klijānu 16,3,66.0,7,Jaunais projekts,110000.0,1666.67,1,56.97133,24.14974,21.0,Klijānu iela,2019-06-07 08:01:39,2019-06-16 08:01:12
2005,Latvia,Riga,Imanta,Dammes 38,2,50.0,6,602. sērija,45000.0,900.0,1,56.96621,24.01156,38.0,Dammes iela,2019-06-07 08:01:39,2019-06-16 08:01:12
2006,Latvia,Riga,Ziepniekkalns,Valdeķu 50,4,79.0,3,602. sērija,89500.0,1132.91,1,56.90326,24.09554,50.0,Valdeķu iela,2019-06-07 08:01:39,2019-06-16 08:01:10
2007,Latvia,Riga,Centrs,Zaļā 4,3,93.0,7,Specprojekts,180000.0,1935.48,1,56.95862,24.11428,4.0,Zaļā iela,2019-06-07 08:01:39,2019-06-16 08:01:12
